interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-mobile-backend-button-740660c4ad80,mobile,backend,default,button,data-shared-backend-activate=d588ed05-1df3-4291-b14d-61421d7ca3d1#1,Show on board,"{""data-shared-backend-activate"": ""d588ed05-1df3-4291-b14d-61421d7ca3d1""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-067db7fe792a,mobile,backend,default,button,data-shared-backend-activate=4ab61a6e-ac03-4895-bfbc-c9bd884390cd#1,Show on board,"{""data-shared-backend-activate"": ""4ab61a6e-ac03-4895-bfbc-c9bd884390cd""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-021eb6e482fd,mobile,backend,default,button,data-shared-backend-activate=1c740339-3a81-4e77-9552-915ec435d457#1,Show on board,"{""data-shared-backend-activate"": ""1c740339-3a81-4e77-9552-915ec435d457""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-207785e5a9ca,mobile,backend,default,button,data-shared-backend-activate=4decba42-beb6-4374-b396-b2ab5e306ae4#1,Show on board,"{""data-shared-backend-activate"": ""4decba42-beb6-4374-b396-b2ab5e306ae4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2e7e168c57f9,mobile,backend,default,button,data-shared-backend-activate=dca73634-49e7-4b60-aea6-b7a0f19d5c9e#1,Show on board,"{""data-shared-backend-activate"": ""dca73634-49e7-4b60-aea6-b7a0f19d5c9e""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4153cca317d4,mobile,backend,default,button,data-shared-backend-activate=2cc18e37-20e6-40c3-8145-cee65028fbef#1,Show on board,"{""data-shared-backend-activate"": ""2cc18e37-20e6-40c3-8145-cee65028fbef""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-3f8fe5ede873,mobile,backend,default,button,data-shared-backend-activate=e47ca9c3-140b-4358-8e9a-19dce06df1aa#1,Show on board,"{""data-shared-backend-activate"": ""e47ca9c3-140b-4358-8e9a-19dce06df1aa""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4b03a79194cc,mobile,backend,default,button,data-shared-backend-activate=fe19582d-d4b7-42a9-a6f6-d6a58784d93a#1,Show on board,"{""data-shared-backend-activate"": ""fe19582d-d4b7-42a9-a6f6-d6a58784d93a""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-fe4a15241f54,mobile,backend,default,button,data-shared-backend-activate=9f241cb7-dd76-49d3-a3fe-4ef95940449c#1,Show on board,"{""data-shared-backend-activate"": ""9f241cb7-dd76-49d3-a3fe-4ef95940449c""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7f1ef117e744,mobile,backend,default,button,data-shared-backend-activate=18499375-c704-4030-b4b9-f289f0a3ab1b#1,Show on board,"{""data-shared-backend-activate"": ""18499375-c704-4030-b4b9-f289f0a3ab1b""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-24291096b7d5,mobile,backend,default,button,data-shared-backend-activate=68943df9-6766-4d25-86e0-0e871c980399#1,Show on board,"{""data-shared-backend-activate"": ""68943df9-6766-4d25-86e0-0e871c980399""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-84f897f53b76,mobile,backend,default,button,data-shared-backend-activate=3f5412b0-888d-42f7-bb2d-9a46a91b8254#1,Show on board,"{""data-shared-backend-activate"": ""3f5412b0-888d-42f7-bb2d-9a46a91b8254""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-0ffe5b6410de,mobile,backend,default,button,data-shared-backend-activate=98bc0ae6-48d5-487f-b4c0-9b00843bcf84#1,Show on board,"{""data-shared-backend-activate"": ""98bc0ae6-48d5-487f-b4c0-9b00843bcf84""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-873dc53a4976,mobile,backend,default,button,data-shared-backend-activate=82d19891-e7aa-4c6d-a651-4440223c5566#1,Show on board,"{""data-shared-backend-activate"": ""82d19891-e7aa-4c6d-a651-4440223c5566""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4f622d8168e9,mobile,backend,default,button,data-shared-backend-activate=dd484e5c-663f-4d13-9e92-cdec526e5af6#1,Show on board,"{""data-shared-backend-activate"": ""dd484e5c-663f-4d13-9e92-cdec526e5af6""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cbbc4923838f,mobile,backend,default,button,data-shared-backend-activate=bb089a5f-68e3-4998-a568-364f724c8db8#1,Show on board,"{""data-shared-backend-activate"": ""bb089a5f-68e3-4998-a568-364f724c8db8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-391c68aea9e9,mobile,backend,default,button,data-shared-backend-activate=91717d33-9ecb-47e1-b295-a805a402e126#1,Show on board,"{""data-shared-backend-activate"": ""91717d33-9ecb-47e1-b295-a805a402e126""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-c4ef4cb2ae37,mobile,backend,default,button,data-shared-backend-activate=2fa6b3d0-a910-47ac-bb66-11a30d01744d#1,Show on board,"{""data-shared-backend-activate"": ""2fa6b3d0-a910-47ac-bb66-11a30d01744d""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f7f75ca674eb,mobile,backend,default,button,data-shared-backend-activate=afcc93f9-ffb5-4991-a23f-b3980a087803#1,Show on board,"{""data-shared-backend-activate"": ""afcc93f9-ffb5-4991-a23f-b3980a087803""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-6de7ff5b011b,mobile,backend,default,button,data-shared-backend-activate=0ba214e1-5336-4dad-87f6-8e835a358eca#1,Show on board,"{""data-shared-backend-activate"": ""0ba214e1-5336-4dad-87f6-8e835a358eca""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d05d73178573,mobile,backend,default,button,data-shared-backend-activate=a40a20c1-855b-405a-9087-0065b9973ae8#1,Show on board,"{""data-shared-backend-activate"": ""a40a20c1-855b-405a-9087-0065b9973ae8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-86059f6984e6,mobile,backend,default,button,data-shared-backend-activate=c874c9fd-b614-46f8-b45d-8451a038e0c7#1,Show on board,"{""data-shared-backend-activate"": ""c874c9fd-b614-46f8-b45d-8451a038e0c7""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-acad407d9718,mobile,backend,default,button,data-shared-backend-activate=0584dc02-18fe-4998-9d98-a36e74580127#1,Show on board,"{""data-shared-backend-activate"": ""0584dc02-18fe-4998-9d98-a36e74580127""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7701d239a6be,mobile,backend,default,button,data-shared-backend-activate=2aca6a3b-317c-43e4-998d-c2f3b0a2509c#1,Show on board,"{""data-shared-backend-activate"": ""2aca6a3b-317c-43e4-998d-c2f3b0a2509c""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7676504d50d9,mobile,backend,default,button,data-shared-backend-activate=a8a2ce35-22a2-4e1f-978a-54e465494781#1,Show on board,"{""data-shared-backend-activate"": ""a8a2ce35-22a2-4e1f-978a-54e465494781""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-97825ee4e8e3,mobile,backend,default,button,data-shared-backend-activate=727782f1-0ca7-45bc-bc8d-6381fdb30b62#1,Show on board,"{""data-shared-backend-activate"": ""727782f1-0ca7-45bc-bc8d-6381fdb30b62""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-894b38d03d9a,mobile,backend,default,button,data-shared-backend-activate=3fd2ef08-a3ad-4404-ab7a-c5795dbeb1fa#1,Show on board,"{""data-shared-backend-activate"": ""3fd2ef08-a3ad-4404-ab7a-c5795dbeb1fa""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2d475ca67299,mobile,backend,default,button,data-shared-backend-activate=f7105233-7525-4d65-b7be-002f9ec24b23#1,Show on board,"{""data-shared-backend-activate"": ""f7105233-7525-4d65-b7be-002f9ec24b23""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-bb5589f01ed9,mobile,backend,default,button,data-shared-backend-activate=2bc9f8ea-6666-4a45-986c-f778eb2903d8#1,Show on board,"{""data-shared-backend-activate"": ""2bc9f8ea-6666-4a45-986c-f778eb2903d8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-068333a58cf9,mobile,backend,default,button,data-shared-backend-activate=4e3191b3-432d-46b1-bc86-4f64c8d2892f#1,Show on board,"{""data-shared-backend-activate"": ""4e3191b3-432d-46b1-bc86-4f64c8d2892f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f0460dc163f9,mobile,backend,default,button,data-shared-backend-activate=c0a95ce7-aee4-4cdb-8451-ff270c6a0e16#1,Show on board,"{""data-shared-backend-activate"": ""c0a95ce7-aee4-4cdb-8451-ff270c6a0e16""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-8e9b71061fdb,mobile,backend,default,button,data-shared-backend-activate=4c1ac3bd-6430-46ee-99cd-9569cfe036d8#1,Show on board,"{""data-shared-backend-activate"": ""4c1ac3bd-6430-46ee-99cd-9569cfe036d8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4c1e8247e5d2,mobile,backend,default,button,data-shared-backend-activate=a27b83ae-683c-4000-8e78-5463e630341f#1,Show on board,"{""data-shared-backend-activate"": ""a27b83ae-683c-4000-8e78-5463e630341f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-70c5bdb9f022,mobile,backend,default,button,data-shared-backend-activate=4aaa41b6-2536-4689-8a50-a406ee7a2dc6#1,Show on board,"{""data-shared-backend-activate"": ""4aaa41b6-2536-4689-8a50-a406ee7a2dc6""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d5a5f98d9b97,mobile,backend,default,button,data-shared-backend-activate=ee8283ec-4d43-4a50-9730-93cd17861203#1,Show on board,"{""data-shared-backend-activate"": ""ee8283ec-4d43-4a50-9730-93cd17861203""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4bad3ae02817,mobile,backend,default,button,data-shared-backend-activate=d2183fe9-af8e-4d17-92e7-edaf2b82396a#1,Show on board,"{""data-shared-backend-activate"": ""d2183fe9-af8e-4d17-92e7-edaf2b82396a""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2476fb8b5f3f,mobile,backend,default,button,data-shared-backend-activate=b8307d78-9b37-435d-af8f-1065dc6de2b3#1,Show on board,"{""data-shared-backend-activate"": ""b8307d78-9b37-435d-af8f-1065dc6de2b3""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-c673a45d28c8,mobile,backend,default,button,data-shared-backend-activate=3debbec4-c98b-44e2-b437-f6aeed070444#1,Show on board,"{""data-shared-backend-activate"": ""3debbec4-c98b-44e2-b437-f6aeed070444""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-738a376dbbbc,mobile,backend,default,button,data-shared-backend-activate=993d2a1d-1621-4a26-b3d7-e78e02285542#1,Show on board,"{""data-shared-backend-activate"": ""993d2a1d-1621-4a26-b3d7-e78e02285542""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-c58078540062,mobile,backend,default,button,data-shared-backend-activate=4c1fe26a-4fef-48d2-91aa-0c79f60e9140#1,Show on board,"{""data-shared-backend-activate"": ""4c1fe26a-4fef-48d2-91aa-0c79f60e9140""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-3006307a6c96,mobile,backend,default,button,data-shared-backend-activate=b2d77fcd-cf76-4a06-919f-041d32831f7b#1,Show on board,"{""data-shared-backend-activate"": ""b2d77fcd-cf76-4a06-919f-041d32831f7b""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-79c748de09c1,mobile,backend,default,button,data-shared-backend-activate=357d7fbe-afac-4523-89e4-6da04ce29dde#1,Show on board,"{""data-shared-backend-activate"": ""357d7fbe-afac-4523-89e4-6da04ce29dde""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d5cbb75d6240,mobile,backend,default,button,data-shared-backend-activate=dddff403-8dfa-40b9-a7fc-beadc8f740e6#1,Show on board,"{""data-shared-backend-activate"": ""dddff403-8dfa-40b9-a7fc-beadc8f740e6""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5ef8993ab5ec,mobile,backend,default,button,data-shared-backend-activate=d78cd99c-b611-4fe5-b011-351f125e5fdc#1,Show on board,"{""data-shared-backend-activate"": ""d78cd99c-b611-4fe5-b011-351f125e5fdc""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-8105ec27f880,mobile,backend,default,button,data-shared-backend-activate=7ed3e3cb-8f28-45c0-b9d4-bfdcb0238f44#1,Show on board,"{""data-shared-backend-activate"": ""7ed3e3cb-8f28-45c0-b9d4-bfdcb0238f44""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-015e5f3485cd,mobile,backend,default,button,data-shared-backend-activate=884a1b28-4bfe-4ab9-a7a7-8fa382c06e59#1,Show on board,"{""data-shared-backend-activate"": ""884a1b28-4bfe-4ab9-a7a7-8fa382c06e59""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-6554ea5216fe,mobile,backend,default,button,data-shared-backend-activate=5f2db8b5-1508-434e-9b1f-1ae60f055adc#1,Show on board,"{""data-shared-backend-activate"": ""5f2db8b5-1508-434e-9b1f-1ae60f055adc""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-7a69db30ed24,mobile,backend,default,button,data-shared-backend-activate=28719c12-b6b0-452f-83b7-55680591faa3#1,Show on board,"{""data-shared-backend-activate"": ""28719c12-b6b0-452f-83b7-55680591faa3""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-88f91a1365c8,mobile,backend,default,button,data-shared-backend-activate=0e918cb9-76f7-4e97-97de-c438c5812190#1,Show on board,"{""data-shared-backend-activate"": ""0e918cb9-76f7-4e97-97de-c438c5812190""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cbde9e7a8f5c,mobile,backend,default,button,data-shared-backend-activate=acb7cf33-602a-4d26-bc41-32a086c8102c#1,Show on board,"{""data-shared-backend-activate"": ""acb7cf33-602a-4d26-bc41-32a086c8102c""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e4da37f95188,mobile,backend,default,button,data-shared-backend-activate=1996a47c-1e48-4222-b4ec-6bd52d5343e4#1,Show on board,"{""data-shared-backend-activate"": ""1996a47c-1e48-4222-b4ec-6bd52d5343e4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-180888e47759,mobile,backend,default,button,data-shared-backend-activate=ab6c0b28-faf2-49a8-a0cf-adca94d3e2c2#1,Show on board,"{""data-shared-backend-activate"": ""ab6c0b28-faf2-49a8-a0cf-adca94d3e2c2""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d3213ad9d2cc,mobile,backend,default,button,data-shared-backend-activate=85169433-d90f-4a41-9357-e6335b6a8374#1,Show on board,"{""data-shared-backend-activate"": ""85169433-d90f-4a41-9357-e6335b6a8374""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-062bf3e667cd,mobile,backend,default,button,data-shared-backend-activate=4e6100fd-8b28-4e10-8aa6-990deace1473#1,Show on board,"{""data-shared-backend-activate"": ""4e6100fd-8b28-4e10-8aa6-990deace1473""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4e3775796b22,mobile,backend,default,button,data-shared-backend-activate=f8b1e358-5fe0-4c48-8542-7ec4ea95fa19#1,Show on board,"{""data-shared-backend-activate"": ""f8b1e358-5fe0-4c48-8542-7ec4ea95fa19""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-c8f37fc08c8e,mobile,backend,default,button,data-shared-backend-activate=444d8124-a933-4e67-9124-3a420a5af672#1,Show on board,"{""data-shared-backend-activate"": ""444d8124-a933-4e67-9124-3a420a5af672""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-0cead2999ad1,mobile,backend,default,button,data-shared-backend-activate=e19ad83a-a61a-4894-afd1-0475a5118472#1,Show on board,"{""data-shared-backend-activate"": ""e19ad83a-a61a-4894-afd1-0475a5118472""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-380fb6632a84,mobile,backend,default,button,data-shared-backend-activate=a3ac6d2a-453a-4e39-aa76-9253f8d51f04#1,Show on board,"{""data-shared-backend-activate"": ""a3ac6d2a-453a-4e39-aa76-9253f8d51f04""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-899cbfe4f3be,mobile,backend,default,button,data-shared-backend-activate=c1987449-8ff8-4f5a-b8aa-174aa195d21f#1,Show on board,"{""data-shared-backend-activate"": ""c1987449-8ff8-4f5a-b8aa-174aa195d21f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-b5d58440df13,mobile,backend,default,button,data-shared-backend-activate=debc7854-3423-4ab3-8f08-da9034f64052#1,Show on board,"{""data-shared-backend-activate"": ""debc7854-3423-4ab3-8f08-da9034f64052""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-50a7af0a4713,mobile,backend,default,button,data-shared-backend-activate=95762974-415f-45dd-9f76-e7d2f7441628#1,Show on board,"{""data-shared-backend-activate"": ""95762974-415f-45dd-9f76-e7d2f7441628""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-82c9e3668a86,mobile,backend,default,button,data-shared-backend-activate=f52b9c18-5196-4b31-a810-61fc5ba8be7d#1,Show on board,"{""data-shared-backend-activate"": ""f52b9c18-5196-4b31-a810-61fc5ba8be7d""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-24fb9d86b814,mobile,backend,default,button,data-shared-backend-activate=6a6c4228-bb74-46e0-b97d-2be70c08eae9#1,Show on board,"{""data-shared-backend-activate"": ""6a6c4228-bb74-46e0-b97d-2be70c08eae9""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-07f2f13051c1,mobile,backend,default,button,data-shared-backend-activate=1ff82cc5-2dac-4466-b579-11dae643d220#1,Show on board,"{""data-shared-backend-activate"": ""1ff82cc5-2dac-4466-b579-11dae643d220""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cf7d52ed874f,mobile,backend,default,button,data-shared-backend-activate=f347ad7b-36f1-4fc0-928d-c38e19011a0b#1,Show on board,"{""data-shared-backend-activate"": ""f347ad7b-36f1-4fc0-928d-c38e19011a0b""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-978a67d510f3,mobile,backend,default,button,data-shared-backend-activate=d95cc812-9623-4182-9338-073486617219#1,Show on board,"{""data-shared-backend-activate"": ""d95cc812-9623-4182-9338-073486617219""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2d17399565fc,mobile,backend,default,button,data-shared-backend-activate=abd9e0a9-2d5c-4934-9a24-666dff84cd5a#1,Show on board,"{""data-shared-backend-activate"": ""abd9e0a9-2d5c-4934-9a24-666dff84cd5a""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-02f41e468a65,mobile,backend,default,button,data-shared-backend-activate=1fc51ade-1ca0-4256-b1c6-8e1e769bfb22#1,Show on board,"{""data-shared-backend-activate"": ""1fc51ade-1ca0-4256-b1c6-8e1e769bfb22""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-24f9f85fd87e,mobile,backend,default,button,data-shared-backend-activate=51444d91-d6c4-4e81-bb69-15cf7c08b2ad#1,Show on board,"{""data-shared-backend-activate"": ""51444d91-d6c4-4e81-bb69-15cf7c08b2ad""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e82d24149ded,mobile,backend,default,button,data-shared-backend-activate=692b2ae2-1aa1-4fcd-8325-8e0d60f312ad#1,Show on board,"{""data-shared-backend-activate"": ""692b2ae2-1aa1-4fcd-8325-8e0d60f312ad""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-846e4f2061a4,mobile,backend,default,button,data-shared-backend-activate=dc3631d3-2998-45ad-99e0-c01921f7094f#1,Show on board,"{""data-shared-backend-activate"": ""dc3631d3-2998-45ad-99e0-c01921f7094f""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-c0a59b5753f4,mobile,backend,default,button,data-shared-backend-activate=3c4b156a-8dd4-4fde-9dc8-0940b3eac217#1,Show on board,"{""data-shared-backend-activate"": ""3c4b156a-8dd4-4fde-9dc8-0940b3eac217""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-2770cc3a7f7b,mobile,backend,default,button,data-shared-backend-activate=bbbca23b-4198-4966-bd0f-30fd056258f4#1,Show on board,"{""data-shared-backend-activate"": ""bbbca23b-4198-4966-bd0f-30fd056258f4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ad71bc71d0e8,mobile,backend,default,button,data-shared-backend-activate=96585983-7cbf-4682-9b18-9b7f06663efc#1,Show on board,"{""data-shared-backend-activate"": ""96585983-7cbf-4682-9b18-9b7f06663efc""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e270e615d937,mobile,backend,default,button,data-shared-backend-activate=e1383b13-16c4-4cc9-bc0b-6d5bdda78022#1,Show on board,"{""data-shared-backend-activate"": ""e1383b13-16c4-4cc9-bc0b-6d5bdda78022""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-9f08851227f3,mobile,backend,default,button,data-shared-backend-activate=ef1c643a-8248-4454-88bb-48da6139ed00#1,Show on board,"{""data-shared-backend-activate"": ""ef1c643a-8248-4454-88bb-48da6139ed00""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-4678ee3f8311,mobile,backend,default,button,data-shared-backend-activate=8b8f6beb-8a42-4038-bae0-d2629a030f16#1,Show on board,"{""data-shared-backend-activate"": ""8b8f6beb-8a42-4038-bae0-d2629a030f16""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-5da5259a4e6d,mobile,backend,default,button,data-shared-backend-activate=3c3ce16f-f957-4b87-b027-fc897e412a63#1,Show on board,"{""data-shared-backend-activate"": ""3c3ce16f-f957-4b87-b027-fc897e412a63""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-31fceb527a9f,mobile,backend,default,button,data-shared-backend-activate=9a4438fc-e5f6-4ea3-9565-c66c79a765b8#1,Show on board,"{""data-shared-backend-activate"": ""9a4438fc-e5f6-4ea3-9565-c66c79a765b8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-1ad3c2f926a2,mobile,backend,default,button,data-shared-backend-activate=01296b91-3cb7-45eb-8b52-59269a7dfe21#1,Show on board,"{""data-shared-backend-activate"": ""01296b91-3cb7-45eb-8b52-59269a7dfe21""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-ca5c86009832,mobile,backend,default,button,data-shared-backend-activate=fc1c3de8-9dfa-4287-8abb-3c433527a798#1,Show on board,"{""data-shared-backend-activate"": ""fc1c3de8-9dfa-4287-8abb-3c433527a798""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-cdfa32bd5eba,mobile,backend,default,button,data-shared-backend-activate=4a4c0ed3-60df-4906-87eb-7b9a6225ef5e#1,Show on board,"{""data-shared-backend-activate"": ""4a4c0ed3-60df-4906-87eb-7b9a6225ef5e""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-67b450699261,mobile,backend,default,button,data-shared-backend-activate=bdf85e07-ebb8-438f-a7b9-2aa8c8889ecc#1,Show on board,"{""data-shared-backend-activate"": ""bdf85e07-ebb8-438f-a7b9-2aa8c8889ecc""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-62890d5fcf34,mobile,backend,default,button,data-shared-backend-activate=13531c8b-56c4-4feb-8dbd-0a18c8c2e4f7#1,Show on board,"{""data-shared-backend-activate"": ""13531c8b-56c4-4feb-8dbd-0a18c8c2e4f7""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-630addcdd450,mobile,backend,default,button,data-shared-backend-activate=1a30f3e2-3e91-4160-877b-657119b065b8#1,Show on board,"{""data-shared-backend-activate"": ""1a30f3e2-3e91-4160-877b-657119b065b8""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-d4526d7ba2e2,mobile,backend,default,button,data-shared-backend-activate=a2cce1ae-cd83-4a0d-9a4d-15e53993cc37#1,Show on board,"{""data-shared-backend-activate"": ""a2cce1ae-cd83-4a0d-9a4d-15e53993cc37""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-253028006c9c,mobile,backend,default,button,data-shared-backend-activate=1021f1fd-ca5b-4ac8-bd29-0a5c56b698bc#1,Show on board,"{""data-shared-backend-activate"": ""1021f1fd-ca5b-4ac8-bd29-0a5c56b698bc""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-e793724bf9fd,mobile,backend,default,button,data-shared-backend-activate=9eeb3c07-299e-427b-adf6-490978859ae5#1,Show on board,"{""data-shared-backend-activate"": ""9eeb3c07-299e-427b-adf6-490978859ae5""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-backend-button-f478944890f6,mobile,backend,default,button,data-shared-backend-activate=18ecbba3-4d27-422a-bbea-59306a551c25#1,Show on board,"{""data-shared-backend-activate"": ""18ecbba3-4d27-422a-bbea-59306a551c25""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
